experiment_id,method,mode,model,seed,h,L,MAE,RMSE,sMAPE,Recovery@200(MAE),buffer_M,steps_K,batch_B,lr,warmup,window_W,tau,alpha,beta,eps,loss_ema,ph_delta,ph_lam,ph_alpha,reset_warmup,run_dir
exp_0008_20251213_161021,Static,static,gru,0,1,64,1.5513324392549197,2.212138643472551,1.8262418252303154,1.651555322507076,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\Static
exp_0008_20251213_161021,OnlineSGD,online_sgd,gru,0,1,64,0.6332133346200431,0.8283896073645464,0.8043606583957408,0.7799124861710297,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\OnlineSGD
exp_0008_20251213_161021,SlidingWindowSGD,sliding_window_sgd,gru,0,1,64,0.5485248695542415,0.7253278180023405,0.7477730914354404,0.6979169899745321,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\SlidingWindowSGD
exp_0008_20251213_161021,PHResetSGD,ph_reset_sgd,gru,0,1,64,0.6356483637466565,0.8386508330635178,0.8095772599491082,0.8055936710831302,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\PHResetSGD
exp_0008_20251213_161021,UniformReplay,uniform_replay,gru,0,1,64,0.5641577455324962,0.7379800099925777,0.7595065032824813,0.6927775387639704,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\UniformReplay
exp_0008_20251213_161021,ReservoirReplay,reservoir_replay,gru,0,1,64,0.7248483750993745,0.9540341384740308,0.8435988752787181,0.9532382914024928,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\ReservoirReplay
exp_0008_20251213_161021,DriftRPL,driftrpl,gru,0,1,64,0.7107896798541166,0.9157812725755409,0.9189995488779809,0.8178594826703485,128,4,64,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0008_20251213_161021\runs\seed0\h1\DriftRPL
