experiment_id,method,mode,model,seed,h,L,MAE,RMSE,sMAPE,Recovery@200(MAE),buffer_M,steps_K,batch_B,lr,warmup,window_W,tau,alpha,beta,eps,loss_ema,ph_delta,ph_lam,ph_alpha,reset_warmup,run_dir
exp_0007_20251213_155340,Static,static,gru,0,1,64,1.5513324392549197,2.212138643472551,1.8262418252303154,1.651555322507076,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\Static
exp_0007_20251213_155340,OnlineSGD,online_sgd,gru,0,1,64,0.6332133346200431,0.8283896073645464,0.8043606583957408,0.7799124861710297,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\OnlineSGD
exp_0007_20251213_155340,SlidingWindowSGD,sliding_window_sgd,gru,0,1,64,0.5890965091338333,0.7614075079289158,0.7790166220102034,0.7244982221817191,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\SlidingWindowSGD
exp_0007_20251213_155340,PHResetSGD,ph_reset_sgd,gru,0,1,64,0.6356483637466565,0.8386508330635178,0.8095772599491082,0.8055936710831302,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\PHResetSGD
exp_0007_20251213_155340,UniformReplay,uniform_replay,gru,0,1,64,0.6071210363257225,0.7982786408266904,0.7951849448609214,0.7489663524063361,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\UniformReplay
exp_0007_20251213_155340,ReservoirReplay,reservoir_replay,gru,0,1,64,0.8755927959089241,1.2311981304663497,0.8888282268781247,1.2352476208774896,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\ReservoirReplay
exp_0007_20251213_155340,DriftRPL,driftrpl,gru,0,1,64,0.73705328034081,0.9405133060779062,0.9476348286481706,0.8104051111935113,128,8,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0007_20251213_155340\runs\seed0\h1\DriftRPL
