step,y_true,y_pred,loss
0,0.8850403428077698,-0.07491736859083176,0.9215188076736407
1,-0.10930141061544418,-0.07311075925827026,0.0013097632456565145
2,0.49313825368881226,-0.06034449487924576,0.3063431529624521
3,0.3461255431175232,-0.05976620316505432,0.16474810970032028
4,-0.12467382848262787,-0.057720623910427094,0.004482731602486967
5,0.5582248568534851,-0.051344938576221466,0.3715753355002143
6,0.3494003415107727,-0.055483683943748474,0.16393107406825735
7,0.9106752276420593,-0.05536530539393425,0.9332343114684666
8,0.37140846252441406,-0.061561472713947296,0.18746296482031083
9,0.4465950131416321,-0.05904312804341316,0.25566992982106773
10,0.7626580595970154,-0.058372922241687775,0.6740918731390249
11,0.260265976190567,-0.06163286045193672,0.10361886103179731
12,-0.2896401882171631,-0.057722438126802444,0.05378584280697497
13,-0.1212882250547409,-0.049391984939575195,0.005169069342697563
14,-0.3835096061229706,-0.046407125890254974,0.11363808217904842
15,-0.16937895119190216,-0.04154384881258011,0.01634181340033175
16,-0.3139384686946869,-0.041475895792245865,0.07423585363261799
17,-0.513392448425293,-0.03974318504333496,0.22434362470227143
18,-0.37249311804771423,-0.036442384123802185,0.11293009577079993
19,-1.0722249746322632,-0.03624716401100159,1.0732500240996226
20,-0.6629132032394409,-0.030787862837314606,0.39958244597850406
21,-1.6381418704986572,-0.03033297508955002,2.5850494441566534
22,-0.31959033012390137,-0.026302989572286606,0.08601746412783885
23,-1.0809235572814941,-0.027875620871782303,1.1089099563767526
24,-1.0239514112472534,-0.026091936975717545,0.995723530393466
25,-0.637415885925293,-0.025456883013248444,0.3744938212451037
26,-0.7535439729690552,-0.02645339071750641,0.5286607147988962
27,-1.2575286626815796,-0.027049724012613297,1.5140784185079057
28,-0.09450633823871613,-0.02516169100999832,0.00480868009927532
29,-0.6749218106269836,-0.029886052012443542,0.41607112989143524
30,-1.3342721462249756,-0.029921703040599823,1.7013300786352774
31,-0.17162789404392242,-0.026107527315616608,0.021176177132740615
32,-1.1403422355651855,-0.030152328312397003,1.2325216301659552
33,0.15928973257541656,-0.02700188383460045,0.03470456634465692
34,-0.3382822275161743,-0.03523407131433487,0.09183818497733448
35,-0.05061393976211548,-0.03586682304739952,0.00021747745139745478
36,1.0996363162994385,-0.03954007849097252,1.2977228584476783
37,1.308699131011963,-0.05424308404326439,1.8576114815796494
38,0.02670772187411785,-0.06642735749483109,0.008674143009060418
39,1.0217140913009644,-0.05696212500333786,1.1635423796205657
40,1.4029470682144165,-0.0634840577840805,2.1504202472972196
41,1.0859472751617432,-0.07127891480922699,1.339172454754728
42,0.37755513191223145,-0.07208256423473358,0.20217405779635045
43,1.249867558479309,-0.06565596163272858,1.7306021319679668
44,1.4752625226974487,-0.07099152356386185,2.390901575579475
45,0.6720456480979919,-0.07531758397817612,0.5585518006593362
46,1.292858600616455,-0.07145277410745621,1.8613455272010486
47,1.560433268547058,-0.07399771362543106,2.6713646354853275
48,0.2191152572631836,-0.07824049144983292,0.08842044129267862
49,0.5175705552101135,-0.06836056709289551,0.34331528008326373
50,-0.019891759380698204,-0.06461513042449951,0.0020001799175215253
51,0.6759217977523804,-0.056433748453855515,0.5363446460590341
52,1.23105788230896,-0.05966274440288544,1.665959736219419
53,0.11699248105287552,-0.06786195188760757,0.03417116137774756
54,1.37209153175354,-0.05983072146773338,2.0504013392702887
55,1.44302499294281,-0.0694098025560379,2.287459010635642
56,0.335605263710022,-0.07433813810348511,0.16805359269043052
57,0.4455617368221283,-0.06698781251907349,0.26270704052986904
58,0.8607091307640076,-0.06292232871055603,0.8530950729311124
59,-0.42294934391975403,-0.06549753248691559,0.1277717974966175
60,-0.24011248350143433,-0.052246514707803726,0.035293622230769386
61,0.20096410810947418,-0.04658934473991394,0.06128271201765423
62,0.010469718836247921,-0.04889809340238571,0.0035245371300016573
63,-0.21936911344528198,-0.04780436307191849,0.02943446357067453
64,-0.5809987783432007,-0.04433179646730423,0.2880114494357838
65,0.08117490261793137,-0.038136497139930725,0.014235210112180374
66,-1.0938869714736938,-0.0425727404654026,1.1052616123205548
67,-0.8511497378349304,-0.03275501728057861,0.6697699186312356
68,-0.45288291573524475,-0.03063078597187996,0.17829686108969744
69,-0.9276585578918457,-0.031222250312566757,0.8035980535463716
70,-1.2436540126800537,-0.02930198609828949,1.4746508444632378
71,-0.5839962959289551,-0.02673591673374176,0.31053913022079294
72,-1.2435238361358643,-0.027386754751205444,1.4789894007187963
73,-1.505869746208191,-0.025554344058036804,2.1913336898429723
74,-0.9551796317100525,-0.023818612098693848,0.8674333488515096
75,-0.4330414831638336,-0.02329874038696289,0.16788911525831285
76,-1.3324636220932007,-0.025730032473802567,1.7075526742395977
77,0.10440964251756668,-0.02421247959136963,0.016543650295806123
78,-0.5327924489974976,-0.031170573085546494,0.2516245063934248
79,-2.3692188262939453,-0.03170930966734886,5.463950740319905
80,-0.640280544757843,-0.024670470505952835,0.37897576352041773
81,0.6018275022506714,-0.024182792752981186,0.3918888894505601
82,-1.2812913656234741,-0.03722449392080307,1.5477023812680701
83,-0.7681770324707031,-0.029002513736486435,0.5463789691459608
84,0.17117628455162048,-0.02849321812391281,0.0398679102986948
85,0.4157094955444336,-0.03681870922446251,0.20478177611135995
86,-0.07863812148571014,-0.0454624779522419,0.0011006233238597535
87,0.7615709900856018,-0.04470953345298767,0.6500882826376619
88,0.7166244983673096,-0.0531066358089447,0.5924860189202628
89,0.9549451470375061,-0.057650189846754074,1.0253493162797485
90,0.846084713935852,-0.06320508569478989,0.8268079397123329
91,0.1470019817352295,-0.06509767472743988,0.044986264271582366
92,1.1531187295913696,-0.05846048891544342,1.4679242027175798
93,0.8588732481002808,-0.0660184845328331,0.8554247170930833
94,0.5238626599311829,-0.06705215573310852,0.34918031937156346
95,1.2986741065979004,-0.06397003680467606,1.8567990615493413
96,1.1234543323516846,-0.07049563527107239,1.4255165251863824
97,-0.7310499548912048,-0.07218094915151596,0.43410836672440617
98,1.9961543083190918,-0.05312376469373703,4.199540620531173
99,1.622022271156311,-0.07236436754465103,2.8709460814083445
100,0.2404041886329651,-0.07903442531824112,0.10204102808306775
101,0.8471391201019287,-0.06832881271839142,0.8380815360223102
102,1.7792505025863647,-0.0683608427643776,3.41366768346878
103,-0.3284538984298706,-0.07723355293273926,0.06311166199169804
104,0.7143777012825012,-0.06129597872495651,0.6016696578563119
105,1.0125356912612915,-0.06289147585630417,1.156543591774577
106,0.1422504037618637,-0.06724090874195099,0.04388661001457095
107,-0.3605995178222656,-0.05964985489845276,0.09057069961395658
108,0.5034594535827637,-0.04952472075819969,0.30579149707155695
109,0.7023188471794128,-0.054100796580314636,0.572170677465593
110,0.3292538821697235,-0.058460041880607605,0.15032208690250592
111,0.2458764761686325,-0.05670636519789696,0.09155637588944233
112,0.15449656546115875,-0.054948072880506516,0.04386705653007096
113,-0.6912543773651123,-0.052998777478933334,0.40737021078606617
114,-0.03687507286667824,-0.041544560343027115,2.1804113291779004e-05
115,0.31722894310951233,-0.04309611767530441,0.12983414942958188
116,-1.6813281774520874,-0.04837730526924133,2.6665285509627177
117,-0.06275898963212967,-0.03235956281423569,0.0009241251508564918
118,-1.5343281030654907,-0.035268232226371765,2.247180496360196
119,-1.2779942750930786,-0.028359539806842804,1.5615869716339006
120,-0.8285070061683655,-0.02628926932811737,0.6435532973010896
121,-1.4888314008712769,-0.025682847946882248,2.14080368792475
122,-2.0717058181762695,-0.024023521691560745,4.193002787336891
123,-0.5969688296318054,-0.021581336855888367,0.331070766842956
124,-0.5991908311843872,-0.021740403026342392,0.33344899697990926
125,-1.660137414932251,-0.023904532194137573,2.6772580465534768
126,-0.07714829593896866,-0.022518914192914963,0.0029843693499560647
127,-0.9126983284950256,-0.026698719710111618,0.7849953067670207
128,-0.23951788246631622,-0.026356324553489685,0.0454378497718233
129,-0.7079492807388306,-0.030852030962705612,0.45846068565439213
130,-0.30028674006462097,-0.030172158032655716,0.07296188742630329
131,-0.3832431137561798,-0.03283983841538429,0.12278245536955736
132,-0.2540559470653534,-0.03393123671412468,0.04845488810721234
133,0.4874926805496216,-0.03606764227151871,0.27411541163257663
134,0.8530166149139404,-0.04603084176778793,0.8082863293658843
135,-0.00020592893997672945,-0.05470069870352745,0.0029696799315824017
136,0.09439238905906677,-0.051259059458971024,0.021214344455402614
137,-0.12311238795518875,-0.05008464679121971,0.005333050979511658
138,-0.16804270446300507,-0.04668896645307541,0.014726729728982646
139,0.17661970853805542,-0.04422502592206001,0.0487723967387589
140,0.38259994983673096,-0.04715930297970772,0.18469301538134367
141,0.42263737320899963,-0.0510360449552536,0.2243665070754075
142,0.683818519115448,-0.05344617739319801,0.5435592327179859
143,1.0929124355316162,-0.05752485990524292,1.323505970732075
144,0.1307932734489441,-0.06474775820970535,0.038236295062128944
145,0.4671914279460907,-0.058130789548158646,0.2759634321930754
146,1.7100046873092651,-0.05803591385483742,3.125967567364721
147,1.1604814529418945,-0.07156836241483688,1.517946747520556
148,0.38816359639167786,-0.07285258173942566,0.21253591649860937
149,2.049830675125122,-0.06649553030729294,4.478836607799964
150,0.7818262577056885,-0.08008421957492828,0.7428896708461006
151,0.43672770261764526,-0.0741567462682724,0.2610029201134678
152,0.20547239482402802,-0.0674978494644165,0.07451275426689308
153,1.558815598487854,-0.06045769155025482,2.622045987830841
154,0.22561681270599365,-0.0714612528681755,0.08825537704529035
155,1.0298583507537842,-0.06361828744411469,1.1956911582845786
156,1.1493219137191772,-0.06779957562685013,1.4813847198278918
157,0.543883204460144,-0.07114449888467789,0.3782590758816063
158,0.23168224096298218,-0.06682992726564407,0.08910951458055566
159,1.169055461883545,-0.060386501252651215,1.5115275407201838
160,-0.10114926844835281,-0.06758708506822586,0.0011264201532412699
161,-0.2954344153404236,-0.05717307701706886,0.0567684653396361
162,0.1406754106283188,-0.04882291704416275,0.03590961619066718
163,0.1806533932685852,-0.04937533289194107,0.052913214859034385
164,-0.34684664011001587,-0.05017863214015961,0.0880119069528027
165,0.5418574810028076,-0.04409836232662201,0.3433442503319031
166,-0.5298697352409363,-0.051526982337236404,0.22881178925549006
167,-0.12389342486858368,-0.042698971927165985,0.0065925391884560924
168,-1.0020456314086914,-0.042630117386579514,0.9204781285463132
169,-0.41704627871513367,-0.03349587321281433,0.1471109135609936
170,-1.0020349025726318,-0.03356502205133438,0.9379339094769362
171,-0.10106635838747025,-0.030223961919546127,0.0050186451373185476
172,-0.8204899430274963,-0.03443564102053642,0.6178813657036489
173,-1.1695410013198853,-0.030986543744802475,1.296306252864091
174,-0.5710186958312988,-0.027720622718334198,0.29517279624826026
175,-0.6659212112426758,-0.02888520434498787,0.40581487408415107
176,-1.3959814310073853,-0.029163550585508347,1.8681911182409523
177,-0.9308744072914124,-0.0258631631731987,0.8190453519803969
178,-1.0888296365737915,-0.02524057775735855,1.1312216860340256
179,0.4622957408428192,-0.024570923298597336,0.2370391486521909
180,-0.8517996072769165,-0.03567385673522949,0.6660612406972319
181,-0.029974380508065224,-0.031077791005373,1.2175147255689966e-06
182,-0.758806586265564,-0.036833859980106354,0.5212446175000564
183,-0.7008227109909058,-0.03205271437764168,0.44725330837010524
184,-0.4414132237434387,-0.03076113760471344,0.16863513585008705
185,-0.09752430021762848,-0.031776972115039825,0.004322711152629444
186,0.16917911171913147,-0.03667662292718887,0.042376583486776254
187,-0.3692944347858429,-0.04264359921216965,0.10670076838097892
188,0.6849951148033142,-0.039519764482975006,0.5249218103072263
189,1.2339688539505005,-0.0500168651342392,1.648619326813556
190,-0.17201295495033264,-0.0623164027929306,0.012033333555221626
191,1.1436173915863037,-0.05323536694049835,1.4324565255932156
192,0.6191763281822205,-0.06255192309617996,0.46475340859110587
193,0.7581116557121277,-0.062277957797050476,0.6730391179537387
194,0.901001513004303,-0.06369592994451523,0.9306411564319884
195,2.013425350189209,-0.06614696979522705,4.32462103404545
196,0.34062013030052185,-0.08018218725919724,0.17707459046363067
197,1.1497280597686768,-0.06961176544427872,1.4867896093503608
198,1.8505547046661377,-0.07211028784513474,3.696640673428371
199,0.2613365352153778,-0.08091051131486893,0.11713304085867687
200,0.7153307199478149,-0.0698469802737236,0.6165040209251842
201,0.9927746653556824,-0.06147604435682297,1.1114445589293211
202,0.40094923973083496,-0.05717403069138527,0.2098769309023507
203,0.8478118777275085,-0.04658268764615059,0.7999416385699366
204,1.3145371675491333,-0.04258519411087036,1.8417811045176258
205,1.8449820280075073,-0.041511498391628265,3.558857825145846
206,1.0595042705535889,-0.0431855134665966,1.2159247597824834
207,1.3205260038375854,-0.03262432664632797,1.831015816888724
208,0.5495832562446594,-0.026067405939102173,0.3313736848726032
209,0.15160365402698517,-0.01658041402697563,0.028285880747179318
210,0.15319885313510895,-0.008269648998975754,0.026072077181424916
211,-1.1372493505477905,-0.0026329942047595978,1.2873542760811358
212,0.5766180753707886,7.293000817298889e-05,0.3324043046411995
213,-0.6923745274543762,0.0025423988699913025,0.48290953449210644
214,-1.1682159900665283,0.0030972324311733246,1.3719746651979503
215,-0.559141218662262,0.002031080424785614,0.3149143492626428
216,0.13801448047161102,0.001566872000694275,0.018617949857432592
217,-0.6107514500617981,0.0021369270980358124,0.3756321628576148
218,-0.9817885160446167,0.0011451393365859985,0.966158570881053
219,-0.19654284417629242,-0.0012136287987232208,0.038153502380016815
220,-0.8772393465042114,-0.001934777945280075,0.7661580877401369
221,-1.7191427946090698,-0.00479334220290184,2.938994044965328
222,-0.6739163398742676,-0.012955240905284882,0.43686957435028534
223,-0.8516071438789368,-0.013617333024740219,0.7022269230954521
224,-2.16995906829834,-0.017012886703014374,4.635177260845892
225,-0.3027794361114502,-0.031999364495277405,0.07332184718445967
226,-1.4763448238372803,-0.026976872235536575,2.1006674591302343
227,-1.1269571781158447,-0.03707979619503021,1.187832707622569
228,-1.2903045415878296,-0.04213329404592514,1.557931463190314
229,-0.8505166172981262,-0.04882078245282173,0.6427162116083097
230,-1.2960479259490967,-0.05052945762872696,1.5513162549271198
231,-0.14555944502353668,-0.05877707526087761,0.007531179701622884
232,-1.123262643814087,-0.04994380474090576,1.1520133303094013
233,-0.4358992278575897,-0.06108907610177994,0.14048264985921316
234,0.6582506895065308,-0.05813781917095184,0.5132124953651476
235,-0.5048034191131592,-0.04253344610333443,0.2136935279465041
236,-0.1851050853729248,-0.0485837385058403,0.018638078150402804
237,0.9346672296524048,-0.049706026911735535,0.9689907082386908
238,-0.08821078389883041,-0.03693583607673645,0.0026291202741584585
239,0.29949676990509033,-0.04164987802505493,0.11638103539397449
240,0.4974687993526459,-0.0401802659034729,0.28906651737077826
241,1.0022251605987549,-0.03646289184689522,1.0788728702933377
242,0.40756675601005554,-0.028152476996183395,0.18985125001154513
243,0.4220823645591736,-0.028996340930461884,0.2034719985462053
244,1.7400147914886475,-0.029359079897403717,3.1306838967436623
245,0.7406237721443176,-0.011090628802776337,0.5650745405912483
246,0.5648340582847595,-0.011872969567775726,0.33259099597450487
247,0.8525305986404419,-0.013919387012720108,0.7507355776383646
248,0.9328407049179077,-0.01006321981549263,0.8890678112776499
249,0.5823463201522827,-0.0046517327427864075,0.34456671410260237
250,1.0709545612335205,-0.005361046642065048,1.1584552877565912
251,1.561971664428711,0.0032574012875556946,2.4295901541196745
252,0.07234302908182144,0.018614672124385834,0.0028867363413456193
253,0.7189764976501465,0.004706300795078278,0.5101819141153778
254,1.6771855354309082,0.007894545793533325,2.7865324080845264
255,0.4670013189315796,0.029597461223602295,0.19132213473782045
256,0.46820080280303955,0.023007214069366455,0.19819733144956686
257,1.7353581190109253,0.0190117210149765,2.9458449579136676
258,0.4479493200778961,0.044742897152900696,0.16257541948797027
259,0.100486159324646,0.03682456165552139,0.004052799017785491
260,0.48271307349205017,0.024122633039951324,0.21030519207405002
261,1.0115807056427002,0.026194661855697632,0.9709856552902005
262,-0.1269606500864029,0.04207804054021835,0.02857407892876257
263,-0.6068476438522339,0.02589811012148857,0.4003671891717745
264,0.2780684232711792,0.0007921308279037476,0.07688214235108881
265,-1.129267930984497,0.01134726032614708,1.3010030146486173
266,-0.39407047629356384,-0.027465853840112686,0.13439894920423745
267,-0.23282480239868164,-0.02700614184141159,0.04236132103358875
268,-0.9359609484672546,-0.02023555338382721,0.8385529992006993
269,-1.2525218725204468,-0.042492300271987915,1.4641715657157883
270,-1.4435465335845947,-0.06748184561729431,1.8935540254705439
271,-0.5599543452262878,-0.08735281229019165,0.223352208933548
272,-1.3320481777191162,-0.07666413486003876,1.575989095065202
273,-1.2823240756988525,-0.09216867387294769,1.416469880495381
274,-0.43690797686576843,-0.1019933819770813,0.11216778586945342
275,-1.273890495300293,-0.08722873032093048,1.4081661444639357
276,-1.451002597808838,-0.10252757370471954,1.8183848906326026
277,-0.963300883769989,-0.1196707934141159,0.7117117293538586
278,-1.4336782693862915,-0.11929985880851746,1.7275906061929556
279,0.18501225113868713,-0.1350514441728592,0.10244076905648236
280,-0.848483145236969,-0.09674428403377533,0.5651113154430745
281,-0.7931244969367981,-0.10739072412252426,0.4702308071780981
282,0.2263733446598053,-0.11447687447071075,0.11617887188132081
283,-1.7779126167297363,-0.07671283185482025,2.8940807080584605
284,-0.4532770812511444,-0.138045072555542,0.09937121930626436
285,0.17822937667369843,-0.12864810228347778,0.09417378709111213
286,-0.7563900947570801,-0.09447606652975082,0.43813018076412963
287,0.03496129810810089,-0.11536902189254761,0.022599205111497378
288,-0.2740570604801178,-0.09317025542259216,0.03272003624391928
289,0.31571364402770996,-0.0946868360042572,0.16842855401046908
290,0.7530708909034729,-0.06577447801828384,0.6705077382046079
291,-0.5062279105186462,-0.022945642471313477,0.233561750608974
292,0.009456583298742771,-0.06514393538236618,0.005565237387490486
293,0.9866572618484497,-0.06516468524932861,1.1063294083965616
294,0.5387243032455444,-0.011214077472686768,0.3024322225869902
295,0.18298809230327606,-0.0006906613707542419,0.0337378845512451
296,1.4525941610336304,-0.011444315314292908,2.1434086602271485
297,1.1330782175064087,0.039295732975006104,1.196360123467688
298,-0.07013614475727081,0.05723826587200165,0.016224240483154517
299,1.1260746717453003,0.0209844708442688,1.2212243521274821
300,0.5714680552482605,0.04831364005804062,0.27369054213302096
301,-0.5561574101448059,0.044461727142333984,0.3607433480755482
302,-0.34741851687431335,-0.01596822962164879,0.10985929291987385
303,1.6265053749084473,-0.04962201043963432,2.8094030119137963
304,0.048799168318510056,0.037544406950473785,0.00012666965345144166
305,1.2036051750183105,0.017359159886837006,1.4071796084153
306,0.1955672800540924,0.05558892339468002,0.01959394033306966
307,0.44009166955947876,0.03863150626420975,0.16117026271306406
308,0.2814088761806488,0.03863184154033661,0.05894068854874335
309,0.21027901768684387,0.03273354470729828,0.031522394975530554
310,0.0622105747461319,0.026511207222938538,0.0012744448415560328
311,0.03730686381459236,0.014838427305221558,0.0005048306391756269
312,-0.564724326133728,0.005135253071784973,0.32473994001228434
313,-1.4842373132705688,-0.038370098918676376,2.0905320015377016
314,-0.7983253598213196,-0.12190526723861694,0.457544141649592
315,0.24794359505176544,-0.13493269681930542,0.14659425487694144
316,-0.782474160194397,-0.08355141431093216,0.48849300471328233
317,-0.23570208251476288,-0.10957271605730057,0.01590861708296082
318,-0.7128170728683472,-0.09406663477420807,0.38285210464168906
319,-0.910618782043457,-0.1139807403087616,0.6346321695388903
320,-1.5247724056243896,-0.1371254324913025,1.9255641220454187
321,-0.6522491574287415,-0.17375266551971436,0.22895889276924564
322,-1.1808165311813354,-0.167221337556839,1.0273752165386805
323,-1.0291463136672974,-0.18261131644248962,0.7166215015264052
324,-0.1451910436153412,-0.18958544731140137,0.001970863079528762
325,-1.4109389781951904,-0.1614384651184082,1.561251532179142
326,-0.7350062131881714,-0.19334781169891357,0.293393823903898
327,-1.388059377670288,-0.19141729176044464,1.4319522817706611
328,-0.3181041181087494,-0.21771171689033508,0.010078634222399074
329,-1.3080089092254639,-0.19579888880252838,1.2370111295291866
330,-0.7204803228378296,-0.22258436679840088,0.24790038304041673
331,-0.5140840411186218,-0.21992473304271698,0.0865296985276951
332,0.3293689489364624,-0.2106962352991104,0.2916704032234032
333,-0.73288893699646,-0.15934635698795319,0.3289510910828144
334,-0.3622719943523407,-0.1845928132534027,0.0315698913959892
335,-0.4955989420413971,-0.18202224373817444,0.09833034571875032
336,0.10485003888607025,-0.1899222582578659,0.08689070716351299
337,-0.6419742703437805,-0.1566748172044754,0.2355155592173086
338,0.015849430114030838,-0.18609964847564697,0.040783430343219865
339,0.37498578429222107,-0.16221752762794495,0.2885873983379952
340,0.6741790175437927,-0.11473715305328369,0.6223887242295554
341,-0.02043677121400833,-0.055771131068468094,0.0012485169863244577
342,1.2130063772201538,-0.07172191888093948,1.6505267948028184
343,1.677540898323059,0.01577724516391754,2.7614584389608154
344,-0.22412298619747162,0.08328485488891602,0.09449958076139375
345,1.6404943466186523,0.03009083867073059,2.593399458410972
346,2.390293836593628,0.09152378141880035,5.28434376656848
347,0.09775619208812714,0.15874254703521729,0.003719335489732467
348,1.1253997087478638,0.11451968550682068,1.0218784213878118
349,1.0211408138275146,0.12850576639175415,0.7967973279106424
350,0.7785714864730835,0.13695889711380005,0.4116667148243245
351,0.27154937386512756,0.13332977890968323,0.019104656429647093
352,1.3154654502868652,0.10470850765705109,1.465932374126295
353,0.18363934755325317,0.14363622665405273,0.001600249681676047
354,0.11069983243942261,0.11121293157339096,2.6327072127907414e-07
355,0.552832305431366,0.08193601667881012,0.22174331476093045
356,0.2160758525133133,0.09168926626443863,0.015472022838648736
357,-0.25211939215660095,0.07733733206987381,0.10854173313803944
358,0.3269091248512268,0.019434161484241486,0.09454085309752897
359,-0.32236993312835693,0.03596797585487366,0.12840605701447405
360,-0.19918403029441833,-0.013895086944103241,0.034331992527876276
361,0.1954461932182312,-0.03684636950492859,0.053959834696493125
362,-1.3635648488998413,-0.012392565608024597,1.8256665391360214
363,-0.26993057131767273,-0.15047797560691833,0.01426892262203694
364,-0.6347910165786743,-0.1413401961326599,0.24349371219884475
365,-1.3525359630584717,-0.16883769631385803,1.4011415866942025
366,-1.4598562717437744,-0.23548227548599243,1.4990916827122511
367,-0.8321802020072937,-0.2829885482788086,0.3016114725250283
368,-1.47178316116333,-0.2813745141029358,1.4170727469961584
369,-0.9590536952018738,-0.315033882856369,0.41476151869353917
370,-1.5024610757827759,-0.31471696496009827,1.410736072793953
371,-0.4312152862548828,-0.34498652815818787,0.007435398722898334
372,-1.5938001871109009,-0.313161700963974,1.6400349322006926
373,-0.6814410090446472,-0.35590440034866333,0.10597408360128213
374,-0.4462743103504181,-0.3409557342529297,0.011092002471202456
375,-1.6928908824920654,-0.3173064589500427,1.892232506291439
376,-0.5511853694915771,-0.37741199135780334,0.030197186948023536
377,0.45398062467575073,-0.3591715693473816,0.6612164906446338
378,-1.506626009941101,-0.27703481912612915,1.5118944965297807
379,-0.6141113042831421,-0.349780797958374,0.06987061657390825
380,-0.17195196449756622,-0.34893423318862915,0.03132272343103559
381,-0.7858511209487915,-0.3183425962924957,0.21856422062630632
382,-0.9999649524688721,-0.3399236798286438,0.43565448158853215
383,-0.23933455348014832,-0.3745541572570801,0.01828434124559042
384,0.05482777580618858,-0.35041365027427673,0.16422061341172922
385,-0.041662976145744324,-0.30717551708221436,0.07049690939454067
386,0.003555499715730548,-0.27535194158554077,0.0777893608132221
387,1.1112526655197144,-0.2392108142375946,1.8237516101582196
388,0.7000144124031067,-0.06703119724988937,0.5883589672879364
389,0.5627240538597107,0.016955479979515076,0.29786333623522254
390,0.33367034792900085,0.06047108769416809,0.07463783579285987
391,1.7761499881744385,0.05971061438322067,2.946164123900788
392,1.0470492839813232,0.18510718643665314,0.7429441795197056
393,-0.5300152897834778,0.2164478749036789,0.5572072562347652
394,0.6714076399803162,0.11145865172147751,0.31354286945209703
395,0.9825810194015503,0.1312817931175232,0.7247103726717832
396,0.7554669380187988,0.1710851490497589,0.3415020752786555
397,1.31642746925354,0.18626633286476135,1.2772641942035756
398,1.162975549697876,0.24217715859413147,0.8478696770592444
399,1.0735794305801392,0.27278873324394226,0.6412657409401925
400,1.3440608978271484,0.29263606667518616,1.1054941755629324
401,0.38214820623397827,0.3301786184310913,0.0027008380564019774
402,1.1710739135742188,0.2925170660018921,0.7718621344162244
403,0.7120388150215149,0.32538890838623047,0.14949815030107416
404,0.6984529495239258,0.3201834559440613,0.14308780977316715
405,0.5503952503204346,0.3186360001564026,0.05371235003659436
406,0.12720832228660583,0.3082871735095978,0.03278955036023845
407,-0.10573774576187134,0.2629728317260742,0.1359474899514943
408,0.4202819764614105,0.2035081386566162,0.04699089675661927
409,0.1644420176744461,0.21052411198616028,0.0021235594161537197
410,-0.21353773772716522,0.1933460533618927,0.16555441945100413
411,0.6094992756843567,0.11962492018938065,0.23997688417161817
412,-0.25431394577026367,0.1882292926311493,0.19584451785480983
413,-1.01437246799469,0.11541696637868881,1.276424166021719
414,-0.3327982723712921,-0.07481978833675385,0.06655289822475852
415,-0.4590528905391693,-0.10861673951148987,0.12280549594709456
416,-1.080954670906067,-0.15002703666687012,0.8666262601901877
417,-0.11654653400182724,-0.2731205224990845,0.02451541387393924
418,-0.3674289286136627,-0.22557543218135834,0.020122414450069792
419,-0.5435745120048523,-0.21907486021518707,0.10530002401161398
420,-0.5586652159690857,-0.24180196225643158,0.10040232155336981
421,-0.7853701710700989,-0.26185399293899536,0.2740691887649973
422,-0.5309238433837891,-0.3062363862991333,0.050484453371169025
423,-1.1714080572128296,-0.30947425961494446,0.742929871441512
424,-0.8706899881362915,-0.373304545879364,0.24739227816911935
425,-1.443821668624878,-0.3919582664966583,1.1064166167367526
426,-0.8951622843742371,-0.4513480067253113,0.19697111304503778
427,-1.1612334251403809,-0.4560468792915344,0.4972880644462272
428,-0.6897927522659302,-0.482740581035614,0.042870601611188164
429,0.07004208117723465,-0.4669498801231384,0.2883603665012214
430,0.4808676540851593,-0.38911768794059753,0.7568744953396731
431,-0.2138436734676361,-0.25868821144104004,0.002011032586048067
432,-0.2320961207151413,-0.22761750221252441,2.0058023691982285e-05
433,0.3999868929386139,-0.21520662307739258,0.3784630621481364
434,-0.2027493119239807,-0.09627225995063782,0.011337362596933964
435,-0.644864022731781,-0.11413790285587311,0.28167021431853656
