experiment_id,method,mode,model,seed,h,L,MAE,RMSE,sMAPE,Recovery@200(MAE),buffer_M,steps_K,batch_B,lr,warmup,window_W,tau,alpha,beta,eps,loss_ema,ph_delta,ph_lam,ph_alpha,reset_warmup,run_dir
exp_0006_20251213_151800,Static,static,gru,0,1,64,1.5513324392549197,2.212138643472551,1.8262418252303154,1.651555322507076,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\Static
exp_0006_20251213_151800,OnlineSGD,online_sgd,gru,0,1,64,0.6332133346200431,0.8283896073645464,0.8043606583957408,0.7799124861710297,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\OnlineSGD
exp_0006_20251213_151800,SlidingWindowSGD,sliding_window_sgd,gru,0,1,64,0.5314837875640084,0.706051272323657,0.7297239526601806,0.6550544010511075,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\SlidingWindowSGD
exp_0006_20251213_151800,PHResetSGD,ph_reset_sgd,gru,0,1,64,0.6356483637466565,0.8386508330635178,0.8095772599491082,0.8055936710831302,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\PHResetSGD
exp_0006_20251213_151800,UniformReplay,uniform_replay,gru,0,1,64,0.5458747534572967,0.7139040929914051,0.7477243359187686,0.6496724260503834,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\UniformReplay
exp_0006_20251213_151800,ReservoirReplay,reservoir_replay,gru,0,1,64,0.7495513217147404,0.9917617745929624,0.8662625272993345,0.9467938873252424,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\ReservoirReplay
exp_0006_20251213_151800,DriftRPL,driftrpl,gru,0,1,64,0.744947868361491,0.9518807041118021,0.9692748110923217,0.8170646991360411,128,4,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0006_20251213_151800\runs\seed0\h1\DriftRPL
