step,y_true,y_pred,loss
0,-0.12467382848262787,-0.07491736859083176,0.002475705300963915
1,0.5582248568534851,-0.07311075925827026,0.39858466017120975
2,0.3494003415107727,-0.06034449487924576,0.167890830948283
3,0.9106752276420593,-0.05976620316505432,0.941756570626958
4,0.37140846252441406,-0.057720623910427094,0.18415177282440137
5,0.4465950131416321,-0.051344938576221466,0.24794419551677832
6,0.7626580595970154,-0.055483683943748474,0.669355912523921
7,0.260265976190567,-0.05536530539393425,0.09962310591467473
8,-0.2896401882171631,-0.061561472713947296,0.05201990046559685
9,-0.1212882250547409,-0.05904312804341316,0.003874452101949602
10,-0.3835096061229706,-0.058372922241687775,0.10571386320531723
11,-0.16937895119190216,-0.06163286045193672,0.011609220069744866
12,-0.3139384686946869,-0.057722438126802444,0.0656466543199631
13,-0.513392448425293,-0.049391984939575195,0.2152964301149609
14,-0.37249311804771423,-0.046407125890254974,0.10633207428131458
15,-1.0722249746322632,-0.04154384881258011,1.0623035831209293
16,-0.6629132032394409,-0.041475895792245865,0.3861843270872196
17,-1.6381418704986572,-0.03974318504333496,2.5548783576653022
18,-0.31959033012390137,-0.036442384123802185,0.08017275932407508
19,-1.0809235572814941,-0.03624716401100159,1.0913487666566448
20,-1.0239514112472534,-0.030787862837314606,0.9863738338902209
21,-0.637415885925293,-0.03033297508955002,0.3685496606287986
22,-0.7535439729690552,-0.026302989572286606,0.528879447931899
23,-1.2575286626815796,-0.027875620871782303,1.5120466032320872
24,-0.09450633823871613,-0.026091936975717545,0.004680530300174582
25,-0.6749218106269836,-0.025456883013248444,0.4218046922003143
26,-1.3342721462249756,-0.02645339071750641,1.7103898972571054
27,-0.17162789404392242,-0.027049724012613297,0.020902847249602133
28,-1.1403422355651855,-0.02516169100999832,1.2436276469544039
29,0.15928973257541656,-0.029886052012443542,0.03578747747443245
30,-0.3382822275161743,-0.029921703040599823,0.09508621305485138
31,-0.05061393976211548,-0.026107527315616608,0.0006005642509979148
32,1.0996363162994385,-0.030152328312397003,1.2764223814938482
33,1.308699131011963,-0.02700188383460045,1.7840972010621392
34,0.02670772187411785,-0.03523407131433487,0.003836785743401048
35,1.0217140913009644,-0.03586682304739952,1.1184773903939214
36,1.4029470682144165,-0.03954007849097252,2.0807691684102547
37,1.0859472751617432,-0.05424308404326439,1.3000340552240441
38,0.37755513191223145,-0.06642735749483109,0.1971204509000924
39,1.249867558479309,-0.05696212500333786,1.7078038216313551
40,1.4752625226974487,-0.0634840577840805,2.367741038943599
41,0.6720456480979919,-0.07127891480922699,0.5525314058212081
42,1.292858600616455,-0.07208256423473358,1.8630643835053198
43,1.560433268547058,-0.06565596163272858,2.644166184506691
44,0.2191152572631836,-0.07099152356386185,0.08416194428183138
45,0.5175705552101135,-0.07531758397817612,0.3515163455901527
46,-0.019891759380698204,-0.07145277410745621,0.0026585382396529557
47,0.6759217977523804,-0.07399771362543106,0.5623792735451355
48,1.23105788230896,-0.07824049144983292,1.7142622315274196
49,0.11699248105287552,-0.06836056709289551,0.03435575245692851
50,1.37209153175354,-0.06461513042449951,2.0641260331467635
51,1.44302499294281,-0.056433748453855515,2.2483765171508723
52,0.335605263710022,-0.05966274440288544,0.15623679823754544
53,0.4455617368221283,-0.06786195188760757,0.26360388412831176
54,0.8607091307640076,-0.05983072146773338,0.8473936195468355
55,-0.42294934391975403,-0.0694098025560379,0.12499020730766675
56,-0.24011248350143433,-0.07433813810348511,0.027481133592118567
57,0.20096410810947418,-0.06698781251907349,0.07179823176852751
58,0.010469718836247921,-0.06292232871055603,0.005386392643112332
59,-0.21936911344528198,-0.06549753248691559,0.023676463426627103
60,-0.5809987783432007,-0.052246514707803726,0.2795789562995563
61,0.08117490261793137,-0.04658934473991394,0.01632370290291668
62,-1.0938869714736938,-0.04889809340238571,1.0920017552927312
63,-0.8511497378349304,-0.04780436307191849,0.645363791153124
64,-0.45288291573524475,-0.04433179646730423,0.16691401705508696
65,-0.9276585578918457,-0.038136497139930725,0.7912494965643335
66,-1.2436540126800537,-0.0425727404654026,1.4425962224647648
67,-0.5839962959289551,-0.03275501728057861,0.303866947285897
68,-1.2435238361358643,-0.03063078597187996,1.4711095511360934
69,-1.505869746208191,-0.031222250312566757,2.174585237151235
70,-0.9551796317100525,-0.02930198609828949,0.8572494146435814
71,-0.4330414831638336,-0.02673591673374176,0.1650842133120778
72,-1.3324636220932007,-0.027386754751205444,1.7032256296711958
73,0.10440964251756668,-0.025554344058036804,0.016890637806623643
74,-0.5327924489974976,-0.023818612098693848,0.25905436664749004
75,-2.3692188262939453,-0.02329874038696289,5.503341049461824
76,-0.640280544757843,-0.025730032473802567,0.37767233214857654
77,0.6018275022506714,-0.02421247959136963,0.39192605886478304
78,-1.2812913656234741,-0.031170573085546494,1.5628019959356563
79,-0.7681770324707031,-0.03170930966734886,0.5423847067311582
80,0.17117628455162048,-0.024670470505952835,0.03835595146658112
81,0.4157094955444336,-0.024182792752981186,0.1935052253035359
82,-0.07863812148571014,-0.03722449392080307,0.001715088548084831
83,0.7615709900856018,-0.029002513736486435,0.6250064649455334
84,0.7166244983673096,-0.02849321812391281,0.5552004114290936
85,0.9549451470375061,-0.03681870922446251,0.9835955465876107
86,0.846084713935852,-0.0454624779522419,0.7948563953635458
87,0.1470019817352295,-0.04470953345298767,0.03675330505576202
88,1.1531187295913696,-0.0531066358089447,1.4549796321351218
89,0.8588732481002808,-0.057650189846754074,0.8400152123062522
90,0.5238626599311829,-0.06320508569478989,0.34464853795436184
91,1.2986741065979004,-0.06509767472743988,1.8598734715392917
92,1.1234543323516846,-0.05846048891544342,1.396922644730907
93,-0.7310499548912048,-0.0660184845328331,0.44226685656701786
94,1.9961543083190918,-0.06705215573310852,4.256820913306783
95,1.622022271156311,-0.06397003680467606,2.842570062503616
96,0.2404041886329651,-0.07049563527107239,0.09665870050356151
97,0.8471391201019287,-0.07218094915151596,0.8451493897321583
98,1.7792505025863647,-0.05312376469373703,3.35759545539029
99,-0.3284538984298706,-0.07236436754465103,0.06558184782901183
100,0.7143777012825012,-0.07903442531824112,0.6295028026371123
101,1.0125356912612915,-0.06832881271839142,1.168268075963246
102,0.1422504037618637,-0.0683608427643776,0.04435709716333719
103,-0.3605995178222656,-0.07723355293273926,0.08029627005777229
104,0.5034594535827637,-0.06129597872495651,0.3189486983210799
105,0.7023188471794128,-0.06289147585630417,0.5855468384804263
106,0.3292538821697235,-0.06724090874195099,0.15720811922009248
107,0.2458764761686325,-0.05964985489845276,0.09334633897531419
108,0.15449656546115875,-0.04952472075819969,0.04162468523060138
109,-0.6912543773651123,-0.054100796580314636,0.4059646855068897
110,-0.03687507286667824,-0.058460041880607605,0.0004659108873322909
111,0.31722894310951233,-0.05670636519789696,0.13982761479895725
112,-1.6813281774520874,-0.054948072880506516,2.6451122445462665
113,-0.06275898963212967,-0.052998777478933334,9.526174127540143e-05
114,-1.5343281030654907,-0.041544560343027115,2.2284027054230293
115,-1.2779942750930786,-0.04309611767530441,1.5249734591938138
116,-0.8285070061683655,-0.04837730526924133,0.6086023502249569
117,-1.4888314008712769,-0.03235956281423569,2.121310215053256
118,-2.0717058181762695,-0.035268232226371765,4.147078041469447
119,-0.5969688296318054,-0.028359539806842804,0.32331652447524833
120,-0.5991908311843872,-0.02628926932811737,0.3282161995773534
121,-1.660137414932251,-0.025682847946882248,2.6714417315393293
122,-0.07714829593896866,-0.024023521691560745,0.002822241638838055
123,-0.9126983284950256,-0.021581336855888367,0.7940894927879862
124,-0.23951788246631622,-0.021740403026342392,0.047427030551228225
125,-0.7079492807388306,-0.023904532194137573,0.46791721801157227
126,-0.30028674006462097,-0.022518914192914963,0.07715496508949439
127,-0.3832431137561798,-0.026698719710111618,0.12712390492567793
128,-0.2540559470653534,-0.026356324553489685,0.05184711809204523
129,0.4874926805496216,-0.030852030962705612,0.2686812399527977
130,0.8530166149139404,-0.030172158032655716,0.7800224086589141
131,-0.00020592893997672945,-0.03283983841538429,0.0010649720476490956
132,0.09439238905906677,-0.03393123671412468,0.016466952931578085
133,-0.12311238795518875,-0.03606764227151871,0.007576787751134795
134,-0.16804270446300507,-0.04603084176778793,0.014886894638356518
135,0.17661970853805542,-0.05470069870352745,0.053509130806411745
136,0.38259994983673096,-0.051259059458971024,0.18823363994704803
137,0.42263737320899963,-0.05008464679121971,0.22346610819308776
138,0.683818519115448,-0.04668896645307541,0.5336411864716464
139,1.0929124355316162,-0.04422502592206001,1.293081606241311
140,0.1307932734489441,-0.04715930297970772,0.031667119457595164
141,0.4671914279460907,-0.0510360449552536,0.26855971366971354
142,1.7100046873092651,-0.05344617739319801,3.109758952219865
143,1.1604814529418945,-0.05752485990524292,1.4835393781354789
144,0.38816359639167786,-0.06474775820970535,0.20512869512685988
145,2.049830675125122,-0.058130789548158646,4.443501536547523
146,0.7818262577056885,-0.05803591385483742,0.7053684672183622
147,0.43672770261764526,-0.07156836241483688,0.2583648897275053
148,0.20547239482402802,-0.07285258173942566,0.07746479257904704
149,1.558815598487854,-0.06649553030729294,2.6416362653853547
150,0.22561681270599365,-0.08008421957492828,0.09345312113762128
151,1.0298583507537842,-0.0741567462682724,1.218849334452621
152,1.1493219137191772,-0.0674978494644165,1.4806503360741772
153,0.543883204460144,-0.06045769155025482,0.36522791859065173
154,0.23168224096298218,-0.0714612528681755,0.09189597785216114
155,1.169055461883545,-0.06361828744411469,1.5194845722815098
156,-0.10114926844835281,-0.06779957562685013,0.0011122020112885878
157,-0.2954344153404236,-0.07114449888467789,0.050305966623725384
158,0.1406754106283188,-0.06682992726564407,0.0430584652544877
159,0.1806533932685852,-0.060386501252651215,0.05810023075080878
160,-0.34684664011001587,-0.06758708506822586,0.07798589908213854
161,0.5418574810028076,-0.05717307701706886,0.3588376094416046
162,-0.5298697352409363,-0.04882291704416275,0.23140604129723968
163,-0.12389342486858368,-0.04937533289194107,0.0055529460318393675
164,-1.0020456314086914,-0.05017863214015961,0.9060507842964791
165,-0.41704627871513367,-0.04409836232662201,0.13909014833853228
166,-1.0020349025726318,-0.051526982337236404,0.9034653064302168
167,-0.10106635838747025,-0.042698971927165985,0.003406751802206509
168,-0.8204899430274963,-0.042630117386579514,0.6050659083461175
169,-1.1695410013198853,-0.03349587321281433,1.2905985330958112
170,-0.5710186958312988,-0.03356502205133438,0.28885645145958044
171,-0.6659212112426758,-0.030223961919546127,0.40411099279699325
172,-1.3959814310073853,-0.03443564102053642,1.8538069382309124
173,-0.9308744072914124,-0.030986543744802475,0.809798166958482
174,-1.0888296365737915,-0.027720622718334198,1.125952339285301
175,0.4622957408428192,-0.02888520434498787,0.24125872091558753
176,-0.8517996072769165,-0.029163550585508347,0.6767300817687897
177,-0.029974380508065224,-0.0258631631731987,1.6902107974507002e-05
178,-0.758806586265564,-0.02524057775735855,0.5381190888386604
179,-0.7008227109909058,-0.024570923298597336,0.457316480357043
180,-0.4414132237434387,-0.03567385673522949,0.1646244339402223
181,-0.09752430021762848,-0.031077791005373,0.004415138586494352
