step,y_true,y_pred,loss
0,2.9013214111328125,0.10817032307386398,7.801693000724888
1,3.3758862018585205,0.11256756633520126,10.649248516953778
2,2.193859100341797,0.11802783608436584,4.3090754376686045
3,3.4993982315063477,0.11241859197616577,11.471631078592
4,1.91135835647583,0.11899253726005554,3.2125752298930346
5,2.245305299758911,0.11090871691703796,4.555648772847065
6,2.263996124267578,0.1091892272233963,4.643192763549175
7,1.7449846267700195,0.10833898931741714,2.678608942592635
8,2.6578426361083984,0.103627510368824,6.52401490855683
9,1.8147493600845337,0.10843592137098312,2.9115055511344616
10,1.5771454572677612,0.10414868593215942,2.169719488365107
11,1.6610355377197266,0.09997038543224335,2.436924409686343
12,1.0653409957885742,0.09830430895090103,0.935159953689984
13,1.1106340885162354,0.090969517827034,1.0397158367187933
14,1.547564148902893,0.08915144205093384,2.1269676235072588
15,1.7171813249588013,0.0919647365808487,2.641328959138871
16,2.0720455646514893,0.09457781910896301,3.9103786846610413
17,1.6381926536560059,0.09818663448095322,2.3716185390953926
18,2.260128974914551,0.09689351916313171,4.67958763702005
19,1.2019695043563843,0.10118468105792999,1.2117272272042092
20,0.618729293346405,0.09403228759765625,0.2753069478417025
21,2.017343521118164,0.0853734165430069,3.7325084849721435
22,0.33393970131874084,0.09478411078453064,0.057195396483766814
23,1.7575474977493286,0.0824914202094078,2.805812862903425
24,0.8093034625053406,0.09170685708522797,0.5149448881104688
25,0.780095636844635,0.0863608717918396,0.48126792424285725
26,0.6234831809997559,0.08301502466201782,0.29210582801511364
27,1.189953327178955,0.07926884293556213,1.2336200235390118
28,1.4787806272506714,0.0854150652885437,1.9414675892620359
29,0.8777233362197876,0.08964656293392181,0.6210650005926619
30,2.261573314666748,0.08588217198848724,4.733631948328636
31,1.7216542959213257,0.09618046134710312,2.642165186885427
32,1.4287198781967163,0.09591999650001526,1.7763555246507403
33,1.3915982246398926,0.09339168667793274,1.6853402152071775
34,1.2521311044692993,0.09199962764978409,1.3459050435074293
35,1.9000320434570312,0.09034903347492218,3.274952596617906
36,2.462893009185791,0.0954044982790947,5.605001849275206
37,2.5337491035461426,0.10149887204170227,5.9158411886534035
38,1.8832261562347412,0.10555078834295273,3.1601297136092055
39,1.730085849761963,0.10312969982624054,2.646986313813669
40,1.8633500337600708,0.1004931777715683,3.1076642947056676
41,1.741737961769104,0.10014064610004425,2.6948417468118624
42,2.4687819480895996,0.09896717220544815,5.616022071998851
43,2.7072935104370117,0.10402597486972809,6.777001861738558
44,3.0407423973083496,0.10839364677667618,8.598669194744666
45,3.442014217376709,0.11318525671958923,11.08110224930956
46,2.0972506999969482,0.11852215230464935,3.915366665452474
47,2.8266913890838623,0.11196079850196838,7.3697621794411186
48,2.3879892826080322,0.11395587772130966,5.171227926540701
49,3.60482120513916,0.11171609163284302,12.20178333400398
50,3.1478354930877686,0.11922168731689453,9.172501584505937
51,2.6850109100341797,0.11997009813785553,6.579434366693754
52,2.2226712703704834,0.11719230562448502,4.4330416709878815
53,1.7154686450958252,0.11240767687559128,2.5698044678311938
54,2.690910816192627,0.10579480230808258,6.682824805242316
55,2.45341157913208,0.10998094081878662,5.49166715658545
56,2.7179465293884277,0.11005854606628418,6.801079733556037
57,1.6808193922042847,0.11206414550542831,2.4609930240451896
58,2.152745485305786,0.105146624147892,4.192661096215105
59,1.678575038909912,0.1053200289607048,2.4751313263302803
60,2.719883680343628,0.10138824582099915,6.8565183406158505
61,2.0748257637023926,0.10748062282800674,3.870446903322057
62,2.1221766471862793,0.1057467833161354,4.065989395907367
63,1.0393918752670288,0.10516271740198135,0.8727841194052357
64,1.3311883211135864,0.09471522271633148,1.5288657230601077
65,1.1629533767700195,0.09202418476343155,1.1468893342918833
66,1.106378197669983,0.09003806114196777,1.0329472731177844
67,1.6657317876815796,0.08862435817718506,2.4872678441979588
68,1.042731761932373,0.09269776940345764,0.9025645869604313
69,1.3414417505264282,0.08898305892944336,1.5686527741568312
70,1.5206221342086792,0.08997000753879547,2.046765507545061
71,1.2283142805099487,0.09180895239114761,1.2916443608424237
72,1.163198709487915,0.09005212783813477,1.1516435857066085
73,0.24351151287555695,0.08879263699054718,0.023937930555121056
74,0.5349854230880737,0.07703836262226105,0.2097155101892787
75,1.0935426950454712,0.0757591724395752,1.0358832988880664
76,0.15667380392551422,0.08265893906354904,0.005478200220534968
77,1.8692543506622314,0.0726582407951355,3.2277575819895823
78,1.1679257154464722,0.08999204635620117,1.1619409949584139
79,1.0152555704116821,0.08860735595226288,0.8586769133608299
80,2.136836051940918,0.08669104427099228,4.20309455247392
81,1.3053337335586548,0.09558858722448349,1.4634833190790855
82,1.8012454509735107,0.09201689809560776,2.9214622459730903
83,1.180814266204834,0.09507139027118683,1.1788375926406671
84,1.501991629600525,0.09080839157104492,1.991438131295368
85,2.273681402206421,0.09194765985012054,4.759962122536027
86,1.4148590564727783,0.09850398451089859,1.7327906754797655
87,2.7589969635009766,0.09475365281105042,7.098192418556018
88,2.3885626792907715,0.10388408601284027,5.219756274582426
89,1.012223720550537,0.10590613633394241,0.8214115634602042
90,2.5985960960388184,0.09533819556236267,6.266300116297793
91,1.466410756111145,0.10357329249382019,1.8573259522389032
92,3.188373327255249,0.09869982302188873,9.546082362761652
93,3.5503532886505127,0.10895722359418869,11.843206876585151
94,1.6678762435913086,0.1168161928653717,2.405787280957946
95,2.488166570663452,0.10792839527130127,5.665533771594156
96,2.244746208190918,0.10929977893829346,4.560131452207784
97,2.481046438217163,0.1080884039402008,5.630929832439585
98,4.136230945587158,0.10924480855464935,16.216617347852008
99,2.983677625656128,0.12072933465242386,8.19647291696103
100,2.588900089263916,0.11984516680240631,6.0962322101314115
101,2.81302547454834,0.11643049865961075,7.271624463988336
102,1.0309531688690186,0.11631917208433151,0.836555348074331
103,2.961761236190796,0.10189133882522583,8.178855829857756
104,3.1801724433898926,0.11033855378627777,9.423880109758858
105,2.34944748878479,0.11555323749780655,4.990283525933033
106,2.5365042686462402,0.11228249967098236,5.876851185173528
107,1.9441206455230713,0.11197511851787567,3.356757232125146
108,2.9853224754333496,0.10728186368942261,8.283117762847358
109,2.413985013961792,0.11272213608026505,5.295810833115568
110,1.276107907295227,0.1111411601305008,1.3571475219995632
111,2.6481621265411377,0.10139572620391846,6.486019097886597
112,0.4852603077888489,0.10722074657678604,0.142913909841409
113,1.9422860145568848,0.08922095596790314,3.4338501113633857
114,1.6662863492965698,0.09650903940200806,2.464200802659807
115,1.5160820484161377,0.09639658778905869,2.0155068071159215
116,1.602971076965332,0.09462598711252213,2.275104910083081
117,1.5133525133132935,0.09472370892763138,2.012507684632693
118,1.4069474935531616,0.09388729184865952,1.7241270933002677
119,0.2988293170928955,0.09254424273967743,0.04255353190091271
120,0.025494949892163277,0.08060642331838608,0.003037274503209262
121,0.9492666721343994,0.0699264407157898,0.7732392425913339
122,1.8534528017044067,0.07881368696689606,3.149343987556336
123,1.5992381572723389,0.0915035605430603,2.2732636141744003
124,1.2369341850280762,0.09292403608560562,1.3087592208833736
125,0.6455000638961792,0.09040991961956024,0.30812506827303765
126,1.109598994255066,0.08352811634540558,1.052821446494301
127,1.3921607732772827,0.08586286753416061,1.7064142185488667
128,1.476051688194275,0.08905015885829926,1.9237732423803353
129,0.9871599078178406,0.09090752899646759,0.8032683265429699
130,1.794081449508667,0.08751018345355988,2.9123854861249314
131,2.0558090209960938,0.09310103952884674,3.8522226205152355
132,0.849499523639679,0.09698498249053955,0.5662781346408998
133,2.8609232902526855,0.08913806080818176,7.6827933581667205
134,1.9005664587020874,0.10155630111694336,3.236437547094525
135,1.43036687374115,0.1010037437081337,1.767206331491178
136,1.2945564985275269,0.0965692326426506,1.4351734892223211
137,1.736648440361023,0.09222093969583511,2.7041418049439563
138,2.7515828609466553,0.09489841759204865,7.057972231562376
139,2.2104344367980957,0.10397191345691681,4.437184362240886
140,1.5283011198043823,0.10466329753398895,2.0267446489987884
141,2.8549387454986572,0.09977087378501892,7.590950001323059
142,1.9683747291564941,0.10718820989131927,3.464015259494417
143,2.4955456256866455,0.1047801598906517,5.715759512442736
144,4.33340311050415,0.10739743709564209,17.8591239516809
145,3.434473752975464,0.12056966125965118,10.981960329090805
146,3.3712024688720703,0.12298037856817245,10.550946747938223
147,2.223191261291504,0.123672716319561,4.407978120681104
148,2.2917914390563965,0.11587019264698029,4.734633270575907
149,1.7419415712356567,0.11234819889068604,2.6555745591906543
150,2.7518937587738037,0.10598638653755188,7.000825822454147
151,2.7554666996002197,0.11056584119796753,6.9955005507769705
152,2.0686020851135254,0.11263276636600494,3.825815975881639
153,1.9962154626846313,0.10851506143808365,3.563412804866377
154,2.512502908706665,0.10581597685813904,5.792141987930472
155,2.540788173675537,0.10837072134017944,5.916654662425632
156,2.695225238800049,0.10977496951818466,6.684553094929664
157,2.742929220199585,0.11164891719818115,6.923636032963159
158,1.5652923583984375,0.1129923164844513,2.109175411743366
