experiment_id,method,mode,model,seed,h,L,MAE,RMSE,sMAPE,Recovery@200(MAE),buffer_M,steps_K,batch_B,lr,warmup,window_W,tau,alpha,beta,eps,loss_ema,ph_delta,ph_lam,ph_alpha,reset_warmup,run_dir
exp_0004_20251213_143648,Static,static,gru,0,1,64,1.5513324392549197,2.212138643472551,1.8262418252303154,1.651555322507076,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\Static
exp_0004_20251213_143648,OnlineSGD,online_sgd,gru,0,1,64,0.6332133346200431,0.8283896073645464,0.8043606583957408,0.7799124861710297,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\OnlineSGD
exp_0004_20251213_143648,SlidingWindowSGD,sliding_window_sgd,gru,0,1,64,0.5884060445947065,0.8134250325556103,0.7734434994959781,0.783496766341239,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\SlidingWindowSGD
exp_0004_20251213_143648,PHResetSGD,ph_reset_sgd,gru,0,1,64,0.6356483637466565,0.8386508330635178,0.8095772599491082,0.8055936710831302,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\PHResetSGD
exp_0004_20251213_143648,UniformReplay,uniform_replay,gru,0,1,64,0.5890038487451001,0.8175837658606365,0.772953477962061,0.7819475311472489,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\UniformReplay
exp_0004_20251213_143648,ReservoirReplay,reservoir_replay,gru,0,1,64,0.7483848820868125,0.9951282810644871,0.8748191436866939,0.9019750185959564,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\ReservoirReplay
exp_0004_20251213_143648,DriftRPL,driftrpl,gru,0,1,64,0.7518911180077609,0.9664383395652536,0.9491422519423114,0.8904449752288347,128,1,32,0.0003,200,256,2.5,0.8,0.1,0.001,0.01,0.005,30.0,0.99,50,outputs_ai_paper\exp_0004_20251213_143648\runs\seed0\h1\DriftRPL
